Year	113 Cause Name	Cause Name	State	Deaths	Age-adjusted Death Rate
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Rhode Island	393	33.9
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Carolina	1941	47.5
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Dakota	406	50.5
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Tennessee	3004	51.8
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Texas	8425	40.8
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	United States	109277	37.6
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Utah	702	34.7
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Vermont	235	36.3
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Virginia	2644	37
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Washington	2239	36.9
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	West Virginia	1004	53.7
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wisconsin	2345	41
2003	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wyoming	273	55.1
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alabama	2403	53
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alaska	326	56
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arizona	2770	49.3
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arkansas	1406	50.6
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	California	10633	30.8
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Colorado	1810	42.1
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Connecticut	1261	34
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Delaware	294	35.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	District of Columbia	219	38.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Florida	8229	44.7
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Georgia	3667	45
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Hawaii	390	29.6
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Idaho	593	43.6
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Illinois	4133	32.8
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Indiana	2395	38.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Iowa	1108	33.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Kansas	1144	40.6
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Kentucky	2260	54.8
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Louisiana	2300	51.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Maine	480	35.5
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Maryland	1412	26
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Massachusetts	1366	19.9
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Michigan	3312	32.8
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Minnesota	1867	35.5
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Mississippi	1703	59.9
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Missouri	2728	46.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Montana	535	55.3
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Nebraska	743	39.7
2011	All Causes	All Causes	Missouri	55848	812
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Nevada	1021	45.2
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Hampshire	445	34.3
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Jersey	2324	26.3
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Mexico	1223	66
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New York	4530	22.9
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	North Carolina	4019	47.7
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	North Dakota	274	38.1
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Ohio	4234	36.1
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Oklahoma	1947	55
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Oregon	1444	38.9
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Pennsylvania	5200	39.1
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Rhode Island	298	24.8
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Carolina	2094	50.1
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Dakota	416	50.9
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Tennessee	3156	53.6
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Texas	8323	39.7
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	United States	112012	38.1
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Utah	697	33.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Vermont	253	39.4
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Virginia	2630	36.2
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Washington	2341	37.9
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	West Virginia	1110	59
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wisconsin	2303	39.7
2004	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wyoming	243	47.2
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alabama	2395	51.9
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alaska	313	50.8
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arizona	3150	54.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arkansas	1329	47
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	California	11129	31.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Colorado	1947	44.1
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Connecticut	1134	30.3
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Delaware	293	34.5
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	District of Columbia	207	35.8
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Florida	8868	47.1
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Georgia	3762	45
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Hawaii	436	32
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Idaho	606	43.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Illinois	4182	33
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Indiana	2480	39.3
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Iowa	1202	36.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Kansas	1149	40.6
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Kentucky	2405	57.4
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Louisiana	3072	68.5
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Maine	579	41.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Maryland	1376	25
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Massachusetts	1907	28
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Michigan	3451	34
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Minnesota	1922	36.2
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Mississippi	1936	67.1
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Missouri	2848	47.8
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Montana	524	53.2
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Nebraska	704	37.4
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Nevada	1104	47
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Hampshire	477	36.3
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Jersey	2561	28.8
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Mexico	1267	67
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New York	4645	23.3
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	North Carolina	4123	47.9
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	North Dakota	287	39.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Ohio	4438	37.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Oklahoma	2005	56.1
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Oregon	1469	38.8
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Pennsylvania	5446	40.8
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Rhode Island	334	27.6
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Carolina	2272	53.4
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Dakota	402	48.7
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Tennessee	3147	52.6
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Texas	8598	40.4
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	United States	117809	39.5
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Utah	743	34.6
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Vermont	272	42.1
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Virginia	2638	35.6
2011	All Causes	All Causes	Montana	9115	760.6
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Washington	2543	40.4
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	West Virginia	940	49.6
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wisconsin	2490	42.8
2005	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wyoming	302	58.7
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alabama	2506	54
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alaska	316	52.3
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arizona	3352	56
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arkansas	1415	49.4
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	California	11375	32.1
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Colorado	1917	42.5
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Connecticut	1302	34.6
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Delaware	329	38
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	District of Columbia	224	39.4
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Florida	8917	46.5
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Georgia	3879	45.1
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Hawaii	441	31.7
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Idaho	682	47.5
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Illinois	4451	34.9
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Indiana	2480	38.9
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Iowa	1188	35.7
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Kansas	1198	41.7
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Kentucky	2446	57.9
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Louisiana	2422	56.8
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Maine	572	40.8
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Maryland	1456	26.1
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Massachusetts	2214	32.3
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Michigan	3590	35.2
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Minnesota	1919	35.4
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Mississippi	1856	64.7
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Missouri	3009	50.1
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Montana	558	55.7
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Nebraska	683	36.1
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Nevada	1091	44.3
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Hampshire	460	34.1
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Jersey	2590	29
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New Mexico	1297	67.6
2013	All Causes	All Causes	Maine	13547	754.2
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	New York	5235	26.2
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	North Carolina	4156	46.9
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	North Dakota	275	38.9
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Ohio	4821	40.5
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Oklahoma	2039	56.6
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Oregon	1586	40.8
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Pennsylvania	5299	39.5
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Rhode Island	434	36.5
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Carolina	2315	53.3
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	South Dakota	452	53.4
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Tennessee	3307	54.3
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Texas	9140	41.6
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	United States	121599	40.2
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Utah	715	31.6
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Vermont	301	45.8
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Virginia	2703	35.8
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Washington	2679	41.5
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	West Virginia	1177	62.4
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wisconsin	2524	42.7
2006	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Wyoming	306	58.9
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alabama	2542	53.8
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Alaska	354	56.4
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arizona	3161	51.9
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Arkansas	1391	47.8
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	California	11614	32.3
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Colorado	2056	44.8
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Connecticut	1343	35.4
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Delaware	309	34.8
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	District of Columbia	193	33.7
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Florida	9113	46.9
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Georgia	4012	45.4
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Hawaii	470	33.4
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Idaho	641	43.4
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Illinois	4367	33.9
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Indiana	2499	38.8
2007	"Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	Unintentional Injuries	Iowa	1252	37.5
